Gene stable ID	Gene name
ENSSSCG00000005296	PHF24
ENSSSCG00000000436	PIP4K2C
ENSSSCG00000003573	MAP3K6
ENSSSCG00000038587	CRNKL1
ENSSSCG00000010666	VAX1
ENSSSCG00000044486	
ENSSSCG00000047980	
ENSSSCG00000041361	
ENSSSCG00000016829	AGXT2
ENSSSCG00000003861	ORC1
ENSSSCG00000049628	
ENSSSCG00000048635	
ENSSSCG00000037793	NIT1
ENSSSCG00000020671	SLC18A2
ENSSSCG00000015482	VAMP4
ENSSSCG00000039612	
ENSSSCG00000011858	ZNF148
ENSSSCG00000045646	
ENSSSCG00000038801	NPNT
ENSSSCG00000004018	AFDN
ENSSSCG00000016430	GALNT11
ENSSSCG00000026044	FDFT1
ENSSSCG00000012165	
ENSSSCG00000040939	
ENSSSCG00000040626	
ENSSSCG00000033952	
ENSSSCG00000049393	
ENSSSCG00000044991	
ENSSSCG00000004813	TTC23
ENSSSCG00000023082	SSUH2
ENSSSCG00000037671	PACS2
ENSSSCG00000046266	
ENSSSCG00000015048	DRD2
ENSSSCG00000028310	DR1
ENSSSCG00000008239	CAPG
ENSSSCG00000005297	DNAJB5
ENSSSCG00000014331	
ENSSSCG00000015961	CDCA7
ENSSSCG00000050921	
ENSSSCG00000034181	NKX3-2
ENSSSCG00000005874	
ENSSSCG00000043521	
ENSSSCG00000050577	
ENSSSCG00000044771	
ENSSSCG00000048965	
ENSSSCG00000045399	
ENSSSCG00000023776	CCSAP
ENSSSCG00000011860	SLC12A8
ENSSSCG00000010794	PALB2
ENSSSCG00000026155	FSCN2
ENSSSCG00000031165	
ENSSSCG00000012415	NAP1L2
ENSSSCG00000039244	PHYH
ENSSSCG00000008735	BOD1L1
ENSSSCG00000028385	
ENSSSCG00000022726	RHOD
ENSSSCG00000010669	PDZD8
ENSSSCG00000003862	CC2D1B
ENSSSCG00000042588	
ENSSSCG00000045072	
ENSSSCG00000035206	
ENSSSCG00000037168	TMEM92
ENSSSCG00000002029	MYH7
ENSSSCG00000015483	EEF1AKNMT
ENSSSCG00000041995	
ENSSSCG00000004336	EPHA7
ENSSSCG00000048881	
ENSSSCG00000013403	GALNT18
ENSSSCG00000005300	VCP
ENSSSCG00000034895	
ENSSSCG00000047845	
ENSSSCG00000033014	
ENSSSCG00000046008	
ENSSSCG00000036039	RAB4A
ENSSSCG00000006897	CCDC18
ENSSSCG00000000312	
ENSSSCG00000045380	
ENSSSCG00000024837	SYT12
ENSSSCG00000006366	PFDN2
ENSSSCG00000036328	DRG2
ENSSSCG00000038691	OR10A7
ENSSSCG00000032558	EMX2
ENSSSCG00000040643	CAV3
ENSSSCG00000046730	
ENSSSCG00000039094	PLEC
ENSSSCG00000036500	
ENSSSCG00000044916	
ENSSSCG00000049139	
ENSSSCG00000039259	
ENSSSCG00000000449	DTX3
ENSSSCG00000040729	C11orf86
ENSSSCG00000034388	CYP8B1
ENSSSCG00000015049	
ENSSSCG00000016830	PRLR
ENSSSCG00000002913	
ENSSSCG00000014762	
ENSSSCG00000021585	OXTR
ENSSSCG00000038597	KLHDC9
ENSSSCG00000046623	
ENSSSCG00000016431	GALNTL5
ENSSSCG00000036444	TEX22
ENSSSCG00000043465	
ENSSSCG00000011859	
ENSSSCG00000051351	
ENSSSCG00000002052	OR6J1
ENSSSCG00000010672	RAB11FIP2
ENSSSCG00000012926	PC
ENSSSCG00000048294	
ENSSSCG00000050575	
ENSSSCG00000033389	
ENSSSCG00000037336	GID4
ENSSSCG00000050600	
ENSSSCG00000010795	NDUFAB1
ENSSSCG00000032085	CACTIN
ENSSSCG00000036215	
ENSSSCG00000002105	OR4E1
ENSSSCG00000048858	
ENSSSCG00000011862	MUC13
ENSSSCG00000014335	REEP2
ENSSSCG00000045878	
ENSSSCG00000040079	
ENSSSCG00000047284	
ENSSSCG00000008238	ELMOD3
ENSSSCG00000005869	
ENSSSCG00000049444	
ENSSSCG00000003575	CD164L2
ENSSSCG00000000435	
ENSSSCG00000014764	OR51E2
ENSSSCG00000028712	ATPAF2
ENSSSCG00000044488	
ENSSSCG00000048443	APLN
ENSSSCG00000039360	LRFN4
ENSSSCG00000033759	TBXA2R
ENSSSCG00000022317	SLC38A10
ENSSSCG00000032544	MTA1
ENSSSCG00000043614	
ENSSSCG00000038772	IKBIP
ENSSSCG00000051383	
ENSSSCG00000038864	UCMA
ENSSSCG00000010674	FAM204A
ENSSSCG00000026861	NECTIN4
ENSSSCG00000040265	UBFD1
ENSSSCG00000033411	ZBED5
ENSSSCG00000004814	LRRC28
ENSSSCG00000026158	RAD18
ENSSSCG00000012166	SMS
ENSSSCG00000038958	DNM3
ENSSSCG00000044888	
ENSSSCG00000003576	GPR3
ENSSSCG00000045883	
ENSSSCG00000012927	RCE1
ENSSSCG00000035648	MANEA
ENSSSCG00000041301	
ENSSSCG00000048374	
ENSSSCG00000046553	
ENSSSCG00000044498	
ENSSSCG00000015050	ZW10
ENSSSCG00000016432	PRKAG2
ENSSSCG00000008237	RETSAT
ENSSSCG00000042129	
ENSSSCG00000038664	OR1D5
ENSSSCG00000037675	
ENSSSCG00000051295	
ENSSSCG00000038021	
ENSSSCG00000046922	
ENSSSCG00000041496	
ENSSSCG00000041922	
ENSSSCG00000028962	
ENSSSCG00000024418	RHOU
ENSSSCG00000037557	DRC3
ENSSSCG00000040477	
ENSSSCG00000045773	
ENSSSCG00000033280	
ENSSSCG00000012651	XPNPEP2
ENSSSCG00000003863	ZFYVE9
ENSSSCG00000034097	
ENSSSCG00000038858	CFAP61
ENSSSCG00000036190	GIPC3
ENSSSCG00000031864	
ENSSSCG00000029284	NPHS1
ENSSSCG00000023666	CTSB
ENSSSCG00000013405	EIF4G2
ENSSSCG00000050627	
ENSSSCG00000003272	
ENSSSCG00000038410	CPEB2
ENSSSCG00000050941	
ENSSSCG00000035059	MCM10
ENSSSCG00000037905	ITGB5
ENSSSCG00000003577	WASF2
ENSSSCG00000015962	SP3
ENSSSCG00000000886	SLC25A3
ENSSSCG00000038672	
ENSSSCG00000003357	ACTRT2
ENSSSCG00000029902	C11orf80
ENSSSCG00000051345	
ENSSSCG00000043240	
ENSSSCG00000031589	ZNF37A
ENSSSCG00000012167	PHEX
ENSSSCG00000031722	
ENSSSCG00000010797	EARS2
ENSSSCG00000037789	PRLHR
ENSSSCG00000043082	
ENSSSCG00000023548	GSTCD
ENSSSCG00000008241	
ENSSSCG00000032201	
ENSSSCG00000037247	
ENSSSCG00000017573	XYLT2
ENSSSCG00000042849	
ENSSSCG00000037147	
ENSSSCG00000014643	
ENSSSCG00000040421	HMG20B
ENSSSCG00000003275	
ENSSSCG00000045451	
ENSSSCG00000041712	
ENSSSCG00000038197	
ENSSSCG00000040439	TMED5
ENSSSCG00000040764	
ENSSSCG00000036392	
ENSSSCG00000042757	
ENSSSCG00000036029	
ENSSSCG00000047812	
ENSSSCG00000006372	ARHGAP30
ENSSSCG00000035877	
ENSSSCG00000038222	CACUL1
ENSSSCG00000051203	
ENSSSCG00000048077	
ENSSSCG00000031875	ZNF469
ENSSSCG00000004339	UFL1
ENSSSCG00000008242	KCMF1
ENSSSCG00000048266	
ENSSSCG00000038639	TOM1L2
ENSSSCG00000034885	
ENSSSCG00000048611	
ENSSSCG00000043499	
ENSSSCG00000028345	
ENSSSCG00000014767	OR51D1
ENSSSCG00000049288	
ENSSSCG00000032433	PTCHD1
ENSSSCG00000049618	
ENSSSCG00000016831	SPEF2
ENSSSCG00000027901	CLDN22
ENSSSCG00000014336	EGR1
ENSSSCG00000041402	
ENSSSCG00000045320	
ENSSSCG00000005298	C9orf131
ENSSSCG00000050439	
ENSSSCG00000039183	NDUFAF8
ENSSSCG00000039922	CDC42EP5
ENSSSCG00000030617	INTS12
ENSSSCG00000038756	
ENSSSCG00000003269	LENG9
ENSSSCG00000026169	MFSD12
ENSSSCG00000014337	ETF1
ENSSSCG00000043885	
ENSSSCG00000023783	MRPL27
ENSSSCG00000010798	GGA2
ENSSSCG00000042586	
ENSSSCG00000038508	SPTBN2
ENSSSCG00000003578	FGR
ENSSSCG00000028593	TEPSIN
ENSSSCG00000042092	
ENSSSCG00000049686	
ENSSSCG00000034718	
ENSSSCG00000015963	OLA1
ENSSSCG00000008245	TMSB10
ENSSSCG00000006371	USF1
ENSSSCG00000047498	
ENSSSCG00000005303	PIGO
ENSSSCG00000030857	LENG8
ENSSSCG00000006898	MTF2
ENSSSCG00000011864	UMPS
ENSSSCG00000000433	B4GALNT1
ENSSSCG00000043504	
ENSSSCG00000047064	
ENSSSCG00000012171	PRDX4
ENSSSCG00000038487	TMPO
ENSSSCG00000010196	ZNF25
ENSSSCG00000038713	CRIP2
ENSSSCG00000049588	
ENSSSCG00000002915	KIRREL2
ENSSSCG00000031529	
ENSSSCG00000038762	BTF3L4
ENSSSCG00000044956	
ENSSSCG00000045529	DNAH6
ENSSSCG00000044964	
ENSSSCG00000039163	
ENSSSCG00000013851	
ENSSSCG00000036647	SPIN4
ENSSSCG00000042843	
ENSSSCG00000049843	
ENSSSCG00000036128	
ENSSSCG00000046236	
ENSSSCG00000021764	ARHGEF38
ENSSSCG00000017143	CEP131
ENSSSCG00000028771	MEF2A
ENSSSCG00000032865	DEFB136
ENSSSCG00000014338	HSPA9
ENSSSCG00000017571	EME1
ENSSSCG00000026506	RALGAPA2
ENSSSCG00000008737	C1QTNF7
ENSSSCG00000033624	SRGAP3
ENSSSCG00000031440	
ENSSSCG00000023132	
ENSSSCG00000033525	
ENSSSCG00000030362	
ENSSSCG00000039911	
ENSSSCG00000010679	EIF3A
ENSSSCG00000044650	
ENSSSCG00000012350	MAGEH1
ENSSSCG00000050587	
ENSSSCG00000051699	
ENSSSCG00000032245	DEFB134
ENSSSCG00000038850	
ENSSSCG00000014769	
ENSSSCG00000013481	FZR1
ENSSSCG00000036349	
ENSSSCG00000028019	LRRC59
ENSSSCG00000037142	
ENSSSCG00000048823	
ENSSSCG00000047136	
ENSSSCG00000023596	
ENSSSCG00000002658	FOXL1
ENSSSCG00000016434	RHEB
ENSSSCG00000003867	TXNDC12
ENSSSCG00000043944	
ENSSSCG00000029296	FOXC2
ENSSSCG00000048134	
ENSSSCG00000044648	
ENSSSCG00000005872	
ENSSSCG00000006370	TSTD1
ENSSSCG00000050308	
ENSSSCG00000042360	
ENSSSCG00000036576	
ENSSSCG00000004340	FHL5
ENSSSCG00000050975	
ENSSSCG00000000890	NEDD1
ENSSSCG00000012172	ACOT9
ENSSSCG00000046557	
ENSSSCG00000048212	IFN-DELTA-8
ENSSSCG00000050013	
ENSSSCG00000026854	OR9A1P
ENSSSCG00000034570	IFI6
ENSSSCG00000008738	CC2D2A
ENSSSCG00000012652	SASH3
ENSSSCG00000032384	
ENSSSCG00000044250	
ENSSSCG00000036172	SP9
ENSSSCG00000015052	USP28
ENSSSCG00000009698	GLRA3
ENSSSCG00000040089	TEDC1
ENSSSCG00000027404	UNC93A
ENSSSCG00000038295	
ENSSSCG00000042754	
ENSSSCG00000022788	PPA2
ENSSSCG00000027516	CIR1
ENSSSCG00000046753	KTI12
ENSSSCG00000010799	COG7
ENSSSCG00000049316	
ENSSSCG00000051651	
ENSSSCG00000033626	SREBF1
ENSSSCG00000047874	
ENSSSCG00000046080	
ENSSSCG00000035875	OS9
ENSSSCG00000003868	
ENSSSCG00000012450	TENT5D
ENSSSCG00000012653	ZDHHC9
ENSSSCG00000034428	
ENSSSCG00000042847	
ENSSSCG00000002916	APLP1
ENSSSCG00000027894	FAM76A
ENSSSCG00000013406	CTR9
ENSSSCG00000034687	
ENSSSCG00000023247	OPTN
ENSSSCG00000006369	F11R
ENSSSCG00000003271	
ENSSSCG00000034874	FANCG
ENSSSCG00000038413	CRYGN
ENSSSCG00000023297	SCRN3
ENSSSCG00000037286	
ENSSSCG00000016832	IL7R
ENSSSCG00000037204	ZNF248
ENSSSCG00000028923	SCNN1B
ENSSSCG00000012654	
ENSSSCG00000030487	LYSMD4
ENSSSCG00000017566	ACSF2
ENSSSCG00000014695	
ENSSSCG00000002148	OR11H4
ENSSSCG00000035240	GPR63
ENSSSCG00000011542	THUMPD3
ENSSSCG00000036211	OR3A2
ENSSSCG00000044884	C19orf71
ENSSSCG00000046593	
ENSSSCG00000037775	
ENSSSCG00000008740	FBXL5
ENSSSCG00000044800	
ENSSSCG00000010680	DENND10
ENSSSCG00000044547	
ENSSSCG00000021036	RAB3B
ENSSSCG00000031550	C1orf105
ENSSSCG00000038304	
ENSSSCG00000044615	
ENSSSCG00000031812	
ENSSSCG00000006900	DIPK1A
ENSSSCG00000042124	
ENSSSCG00000045078	
ENSSSCG00000004342	NDUFAF4
ENSSSCG00000016437	WDR86
ENSSSCG00000014339	CTNNA1
ENSSSCG00000036351	
ENSSSCG00000033239	
ENSSSCG00000038164	RAI1
ENSSSCG00000050831	
ENSSSCG00000025197	OR11H7
ENSSSCG00000034109	
ENSSSCG00000041696	
ENSSSCG00000007367	GTSF1L
ENSSSCG00000014778	
ENSSSCG00000041108	
ENSSSCG00000013478	DOHH
ENSSSCG00000032403	
ENSSSCG00000015486	PIGC
ENSSSCG00000032880	
ENSSSCG00000031959	CAPSL
ENSSSCG00000009699	HPGD
ENSSSCG00000039782	STOML2
ENSSSCG00000008247	SUCLG1
ENSSSCG00000021656	
ENSSSCG00000034284	
ENSSSCG00000048926	
ENSSSCG00000014897	FAM181B
ENSSSCG00000010198	BMS1
ENSSSCG00000039849	PVALEF
ENSSSCG00000044345	
ENSSSCG00000038092	
ENSSSCG00000048415	
ENSSSCG00000024927	STX12
ENSSSCG00000015965	GPR155
ENSSSCG00000011540	SETD5
ENSSSCG00000007836	SCNN1G
ENSSSCG00000036071	
ENSSSCG00000049911	
ENSSSCG00000041033	
ENSSSCG00000018055	
ENSSSCG00000002918	
ENSSSCG00000038008	RBM14
ENSSSCG00000015485	SUCO
ENSSSCG00000027002	KLHL32
ENSSSCG00000034837	
ENSSSCG00000049629	
ENSSSCG00000050899	
ENSSSCG00000024562	CCR6
ENSSSCG00000038894	
ENSSSCG00000003870	NRDC
ENSSSCG00000012173	SAT1
ENSSSCG00000038452	ADAMTS17
ENSSSCG00000010681	SFXN4
ENSSSCG00000016438	NUB1
ENSSSCG00000017141	AATK
ENSSSCG00000045400	
ENSSSCG00000014779	
ENSSSCG00000050761	
ENSSSCG00000038531	
ENSSSCG00000037088	
ENSSSCG00000034196	
ENSSSCG00000046802	
ENSSSCG00000033574	
ENSSSCG00000038067	
ENSSSCG00000028359	BST1
ENSSSCG00000024353	
ENSSSCG00000048962	
ENSSSCG00000006899	RPL5
ENSSSCG00000016834	LMBRD2
ENSSSCG00000039596	
ENSSSCG00000051681	
ENSSSCG00000037426	
ENSSSCG00000005301	FAM214B
ENSSSCG00000021634	PPP1R8
ENSSSCG00000051229	
ENSSSCG00000037462	
ENSSSCG00000012655	BCORL1
ENSSSCG00000007108	KIZ
ENSSSCG00000025885	ITLN2
ENSSSCG00000039565	
ENSSSCG00000032945	
ENSSSCG00000030424	USP31
ENSSSCG00000012174	APOO
ENSSSCG00000038732	AGAP2
ENSSSCG00000041878	
ENSSSCG00000051227	
ENSSSCG00000034592	
ENSSSCG00000048166	
ENSSSCG00000017142	BAIAP2
ENSSSCG00000018053	MED9
ENSSSCG00000016435	SMARCD3
ENSSSCG00000012934	CCS
ENSSSCG00000028182	CDK17
ENSSSCG00000032475	CEP44
ENSSSCG00000010682	PRDX3
ENSSSCG00000041738	
ENSSSCG00000004023	CEP43
ENSSSCG00000049943	
ENSSSCG00000034044	RASD1
ENSSSCG00000042220	
ENSSSCG00000022226	FASLG
ENSSSCG00000003584	THEMIS2
ENSSSCG00000008483	
ENSSSCG00000005369	FOXE1
ENSSSCG00000004344	MMS22L
ENSSSCG00000020720	IRAG1
ENSSSCG00000049578	
ENSSSCG00000007109	XRN2
ENSSSCG00000039891	
ENSSSCG00000008742	CD38
ENSSSCG00000018052	NT5M
ENSSSCG00000025687	
ENSSSCG00000027348	
ENSSSCG00000036537	NFIC
ENSSSCG00000002045	
ENSSSCG00000050642	
ENSSSCG00000002917	NFKBID
ENSSSCG00000010199	RET
ENSSSCG00000046810	
ENSSSCG00000034475	
ENSSSCG00000031635	
ENSSSCG00000040054	IFN-OMEGA-7
ENSSSCG00000034275	
ENSSSCG00000015487	TNFSF18
ENSSSCG00000044126	
ENSSSCG00000036983	
ENSSSCG00000011068	
ENSSSCG00000003583	RPA2
ENSSSCG00000011543	LHFPL4
ENSSSCG00000038918	CTSF
ENSSSCG00000018051	COPS3
ENSSSCG00000009702	FBXO8
ENSSSCG00000005305	UNC13B
ENSSSCG00000042565	
ENSSSCG00000050967	
ENSSSCG00000036475	HS3ST2
ENSSSCG00000049019	
ENSSSCG00000012656	ELF4
ENSSSCG00000002608	
ENSSSCG00000033933	
ENSSSCG00000046717	
ENSSSCG00000003585	GJB5
ENSSSCG00000045556	
ENSSSCG00000015053	HTR3B
ENSSSCG00000023803	ELK3
ENSSSCG00000048383	
ENSSSCG00000045257	
ENSSSCG00000010683	GRK5
ENSSSCG00000016436	CHPF2
ENSSSCG00000051122	
ENSSSCG00000037836	OR1B1
ENSSSCG00000014746	
ENSSSCG00000015969	CHRNA1
ENSSSCG00000004819	CERS3
ENSSSCG00000031900	
ENSSSCG00000003284	FCAR
ENSSSCG00000037586	
ENSSSCG00000004024	
ENSSSCG00000034005	
ENSSSCG00000028717	
ENSSSCG00000050860	
ENSSSCG00000007838	OTOA
ENSSSCG00000016835	SKP2
ENSSSCG00000048781	
ENSSSCG00000031537	HAND2
ENSSSCG00000043935	
ENSSSCG00000016441	
ENSSSCG00000006901	EVI5
ENSSSCG00000008741	FGFBP1
ENSSSCG00000015488	TNFSF4
ENSSSCG00000010200	CSGALNACT2
ENSSSCG00000032516	
ENSSSCG00000050856	
ENSSSCG00000033571	
ENSSSCG00000045332	
ENSSSCG00000024497	HTR3A
ENSSSCG00000011546	MTMR14
ENSSSCG00000038025	NRBP2
ENSSSCG00000036596	
ENSSSCG00000022675	NCR1
ENSSSCG00000000891	LTA4H
ENSSSCG00000017569	CHAD
ENSSSCG00000012175	CXorf58
ENSSSCG00000038323	ACTN3
ENSSSCG00000009157	TET2
ENSSSCG00000014747	
ENSSSCG00000034489	
ENSSSCG00000004820	LINS1
ENSSSCG00000007110	NKX2-4
ENSSSCG00000042694	
ENSSSCG00000032048	SCRG1
ENSSSCG00000049840	
ENSSSCG00000002028	CMTM5
ENSSSCG00000047998	
ENSSSCG00000017567	RSAD1
ENSSSCG00000040017	NKX2-2
ENSSSCG00000003582	SMPDL3B
ENSSSCG00000030118	SAP30
ENSSSCG00000033458	
ENSSSCG00000043037	
ENSSSCG00000008745	PROM1
ENSSSCG00000043076	
ENSSSCG00000026858	
ENSSSCG00000045110	
ENSSSCG00000025349	CCDC14
ENSSSCG00000036731	TSPAN31
ENSSSCG00000031850	IFN-OMEGA-3
ENSSSCG00000030095	ZBTB16
ENSSSCG00000040849	
ENSSSCG00000007112	PAX1
ENSSSCG00000010201	RASGEF1A
ENSSSCG00000002919	TYROBP
ENSSSCG00000008250	
ENSSSCG00000034989	LRRTM2
ENSSSCG00000031411	
ENSSSCG00000044717	
ENSSSCG00000012657	AIFM1
ENSSSCG00000022054	
ENSSSCG00000020924	MC1R
ENSSSCG00000003286	
ENSSSCG00000030373	METTL9
ENSSSCG00000033179	
ENSSSCG00000009704	HMGB2
ENSSSCG00000036463	
ENSSSCG00000051751	
ENSSSCG00000007114	FOXA2
ENSSSCG00000017140	CHMP6
ENSSSCG00000050417	
ENSSSCG00000000892	HAL
ENSSSCG00000027652	KLHL15
ENSSSCG00000049336	H2BE1
ENSSSCG00000017563	MYCBPAP
ENSSSCG00000047228	
ENSSSCG00000015054	NNMT
ENSSSCG00000022742	PRDX6
ENSSSCG00000024189	SIL1
ENSSSCG00000004821	ASB7
ENSSSCG00000005420	
ENSSSCG00000047822	
ENSSSCG00000048533	
ENSSSCG00000022345	
ENSSSCG00000043527	
ENSSSCG00000014748	OR51L1
ENSSSCG00000013476	CELF5
ENSSSCG00000036510	IFN-DELTA-6
ENSSSCG00000030623	XKR8
ENSSSCG00000016836	NADK2
ENSSSCG00000042183	
ENSSSCG00000004396	
ENSSSCG00000025737	IQCA1L
ENSSSCG00000025621	CXXC4
ENSSSCG00000043015	
ENSSSCG00000028427	IL25
ENSSSCG00000025092	CDK4
ENSSSCG00000027967	IGSF6
ENSSSCG00000038715	
ENSSSCG00000038358	
ENSSSCG00000039838	RGS10
ENSSSCG00000015489	SLC9C2
ENSSSCG00000007116	CD93
ENSSSCG00000036827	
ENSSSCG00000003278	
ENSSSCG00000027226	EPN3
ENSSSCG00000000327	
ENSSSCG00000033013	MARCHF9
ENSSSCG00000049672	
ENSSSCG00000029857	
ENSSSCG00000006374	CD244
ENSSSCG00000033428	
ENSSSCG00000044870	
ENSSSCG00000031444	
ENSSSCG00000047005	
ENSSSCG00000032340	CDR2
ENSSSCG00000002927	LRFN3
ENSSSCG00000014789	
ENSSSCG00000027905	
ENSSSCG00000009705	GALNT7
ENSSSCG00000035068	GJB4
ENSSSCG00000002026	EFS
ENSSSCG00000006375	LY9
ENSSSCG00000033048	
ENSSSCG00000037360	CST3
ENSSSCG00000013475	NCLN
ENSSSCG00000028637	CYP27B1
ENSSSCG00000003580	EYA3
ENSSSCG00000013805	
ENSSSCG00000051342	
ENSSSCG00000047547	OR51G1
ENSSSCG00000002929	SYNE4
ENSSSCG00000017139	RPTOR
ENSSSCG00000045421	
ENSSSCG00000049040	
ENSSSCG00000021322	
ENSSSCG00000049009	
ENSSSCG00000009160	TACR3
ENSSSCG00000043251	OR51G2
ENSSSCG00000003277	
ENSSSCG00000014343	
ENSSSCG00000029241	ASB10
ENSSSCG00000002910	ALKBH6
ENSSSCG00000042857	
ENSSSCG00000044108	FXYD4
ENSSSCG00000010685	TIAL1
ENSSSCG00000004822	ALDH1A3
ENSSSCG00000014752	OR51A7
ENSSSCG00000026365	
ENSSSCG00000040926	
ENSSSCG00000037546	
ENSSSCG00000039878	PLD6
ENSSSCG00000045226	
ENSSSCG00000007119	NXT1
ENSSSCG00000006376	
ENSSSCG00000041421	
ENSSSCG00000038408	
ENSSSCG00000039476	
ENSSSCG00000021891	
ENSSSCG00000021828	TAPT1
ENSSSCG00000021292	OSBPL9
ENSSSCG00000007117	
ENSSSCG00000025027	METTL1
ENSSSCG00000016838	RANBP3L
ENSSSCG00000039228	
ENSSSCG00000002921	CLIP3
ENSSSCG00000046350	
ENSSSCG00000049978	
ENSSSCG00000015056	REXO2
ENSSSCG00000002025	SLC22A17
ENSSSCG00000010203	
ENSSSCG00000034773	
ENSSSCG00000002601	
ENSSSCG00000050753	
ENSSSCG00000017565	SPATA20
ENSSSCG00000015491	
ENSSSCG00000032249	GBX1
ENSSSCG00000007840	POLR3E
ENSSSCG00000032840	
ENSSSCG00000033487	
ENSSSCG00000044799	
ENSSSCG00000038800	PUF60
ENSSSCG00000031130	ZBED1
ENSSSCG00000006378	SLAMF7
ENSSSCG00000035315	TEX50
ENSSSCG00000013473	GNA15
ENSSSCG00000040416	
ENSSSCG00000000893	AMDHD1
ENSSSCG00000031219	NAPB
ENSSSCG00000044974	
ENSSSCG00000012658	RAB33A
ENSSSCG00000004022	RPS6KA2
ENSSSCG00000030735	
ENSSSCG00000026253	
ENSSSCG00000047595	
ENSSSCG00000035171	
ENSSSCG00000038287	RDH13
ENSSSCG00000036812	
ENSSSCG00000002923	WDR62
ENSSSCG00000049592	
ENSSSCG00000000332	
ENSSSCG00000029886	LYVE1
ENSSSCG00000048482	
ENSSSCG00000037619	EEF1AKMT3
ENSSSCG00000039454	
ENSSSCG00000038076	ATF2
ENSSSCG00000023296	CENPE
ENSSSCG00000015497	KLHL20
ENSSSCG00000016458	TAS2R60
ENSSSCG00000045002	
ENSSSCG00000000894	CCDC38
ENSSSCG00000021805	GALNTL6
ENSSSCG00000031803	
ENSSSCG00000002610	
ENSSSCG00000029279	GNA11
ENSSSCG00000023859	LRRTM1
ENSSSCG00000026156	OR10G3
ENSSSCG00000004347	FBXL4
ENSSSCG00000002023	PABPN1
ENSSSCG00000011548	BRPF1
ENSSSCG00000044653	
ENSSSCG00000031788	PTAFR
ENSSSCG00000012659	ZNF280C
ENSSSCG00000041442	
ENSSSCG00000016841	SLC1A3
ENSSSCG00000047997	
ENSSSCG00000002613	
ENSSSCG00000017144	NPTX1
ENSSSCG00000026417	EPS8L1
ENSSSCG00000050228	
ENSSSCG00000010204	BICC1
ENSSSCG00000006379	CD48
ENSSSCG00000030415	DPP3
ENSSSCG00000031950	
ENSSSCG00000037767	TSFM
ENSSSCG00000004823	LRRK1
ENSSSCG00000006902	GFI1
ENSSSCG00000048382	
ENSSSCG00000000991	FOXQ1
ENSSSCG00000042327	OVOL3
ENSSSCG00000036546	RNF141
ENSSSCG00000029227	LDB2
ENSSSCG00000026606	PAIP2
ENSSSCG00000049827	
ENSSSCG00000041168	
ENSSSCG00000014754	OR51T1
ENSSSCG00000015496	CENPL
ENSSSCG00000031140	
ENSSSCG00000025610	AGAP3
ENSSSCG00000041499	
ENSSSCG00000027189	PPP1R12C
ENSSSCG00000016384	
ENSSSCG00000029755	
ENSSSCG00000043619	
ENSSSCG00000037620	
ENSSSCG00000000895	SNRPF
ENSSSCG00000030277	ENDOV
ENSSSCG00000001500	COL21A1
ENSSSCG00000011867	MYLK
ENSSSCG00000012660	SLC25A14
ENSSSCG00000049972	
ENSSSCG00000026423	SLC23A1
ENSSSCG00000011549	
ENSSSCG00000038907	DNAJC8
ENSSSCG00000006380	SLAMF1
ENSSSCG00000039196	POLR2I
ENSSSCG00000048307	
ENSSSCG00000011065	MASTL
ENSSSCG00000031747	
ENSSSCG00000012181	PDK3
ENSSSCG00000032265	TLE5
ENSSSCG00000049310	
ENSSSCG00000044183	
ENSSSCG00000007121	CSTL1
ENSSSCG00000006903	RPAP2
ENSSSCG00000007122	CST11
ENSSSCG00000029239	MZB1
ENSSSCG00000043732	
ENSSSCG00000015492	DARS2
ENSSSCG00000035439	
ENSSSCG00000022492	AMPD3
ENSSSCG00000046147	
ENSSSCG00000042907	
ENSSSCG00000043890	
ENSSSCG00000007123	
ENSSSCG00000043321	
ENSSSCG00000051415	
ENSSSCG00000051179	
ENSSSCG00000005844	NRARP
ENSSSCG00000047057	
ENSSSCG00000005307	
ENSSSCG00000029571	AVIL
ENSSSCG00000032977	PPP1R3E
ENSSSCG00000009708	AADAT
ENSSSCG00000011550	CAMK1
ENSSSCG00000000896	NTN4
ENSSSCG00000014348	SPATA24
ENSSSCG00000041629	
ENSSSCG00000007124	
ENSSSCG00000042687	
ENSSSCG00000002926	TBCB
ENSSSCG00000040134	TNFRSF13B
ENSSSCG00000047831	
ENSSSCG00000042520	
ENSSSCG00000028995	TLE2
ENSSSCG00000041091	
ENSSSCG00000045163	IFN-ALPHA-9
ENSSSCG00000043967	
ENSSSCG00000029043	
ENSSSCG00000034597	
ENSSSCG00000028190	HOMEZ
ENSSSCG00000007125	
ENSSSCG00000044347	
ENSSSCG00000004825	CHSY1
ENSSSCG00000039466	
ENSSSCG00000006381	CD84
ENSSSCG00000029289	CST9L
ENSSSCG00000004349	FAXC
ENSSSCG00000015494	ZBTB37
ENSSSCG00000027072	ATP5IF1
ENSSSCG00000005308	RUSC2
ENSSSCG00000036439	IL29
ENSSSCG00000026237	RNF212B
ENSSSCG00000035671	USP22
ENSSSCG00000033785	
ENSSSCG00000004826	SELENOS
ENSSSCG00000030149	CAPNS1
ENSSSCG00000046217	
ENSSSCG00000010686	BAG3
ENSSSCG00000041686	
ENSSSCG00000015973	ATP5MC3
ENSSSCG00000002187	OR4K17
ENSSSCG00000022151	B3GALT6
ENSSSCG00000034811	QDPR
